1600886687.832475,1600886687.027656,in,3,"2020-09-24 01:09:47",0,1,Aa,155.468717,0.849334
1600886795.371822,1600886794.597786,in,4,"2020-09-24 01:09:35",0,1,Aa,107.027542,0.823572
1600886795.607342,1600886794.793876,in,3,"2020-09-24 01:09:35",0,1,Aa,106.916886,0.863002
1600886816.004586,1600886815.192028,in,3,"2020-09-24 01:09:56",0,1,Aa,19.535150,0.851514
1600886816.200861,1600886815.435770,in,4,"2020-09-24 01:09:56",0,1,Aa,20.014412,0.821881
1600886839.299016,1600886838.469029,in,4,"2020-09-24 01:09:19",0,1,Aa,22.211378,0.882638
1600886839.475755,1600886838.723195,in,3,"2020-09-24 01:09:19",0,1,Aa,22.679653,0.809450
1600886907.418470,1600886906.696012,in,4,"2020-09-24 01:09:27",0,1,Aa,67.344344,0.771034
1600886907.621723,1600886906.840516,in,3,"2020-09-24 01:09:27",0,1,Aa,67.307872,0.819282
1600886910.219513,1600886909.373954,in,4,"2020-09-24 01:09:30",0,1,Aa,1.906909,0.894514
1600886910.595675,1600886909.629605,in,3,"2020-09-24 01:09:30",0,1,Aa,1.969807,1.020939
1600887080.428365,1600887079.990536,in,6,"2020-09-24 01:09:20",0,1,B,0.000000,0.503641
1600887248.955420,1600887248.058013,in,4,"2020-09-24 01:09:08",0,1,Aa,337.789544,0.969243
1600887249.313475,1600887248.433012,in,3,"2020-09-24 01:09:09",0,1,Aa,337.782468,0.941491
1600887291.861053,1600887290.982914,in,1,"2020-09-24 01:09:51",-1,-1,BAba,0.000000,0.935509
1600887615.805771,1600887615.022496,in,4,"2020-09-24 02:09:15",0,1,Aa,365.995241,0.833690
1600887616.001039,1600887615.223850,in,3,"2020-09-24 02:09:16",0,1,Aa,365.849347,0.829369
1600887721.970543,1600887721.524743,in,6,"2020-09-24 02:09:01",0,1,B,346.845968,0.502210
1600888268.963202,1600888268.236186,in,4,"2020-09-24 02:09:08",0,1,Aa,652.380000,0.800442
1600888269.311632,1600888268.480459,in,3,"2020-09-24 02:09:09",0,1,Aa,652.427241,0.889485
1600888415.144411,1600888414.475624,in,4,"2020-09-24 02:09:35",0,1,Aa,0.000000,0.776932
1600888415.485245,1600888414.691735,in,3,"2020-09-24 02:09:35",0,1,Aa,0.000000,0.889528
1600888424.553176,1600888423.823352,in,3,"2020-09-24 02:09:44",0,1,Aa,8.242089,0.823359
1600888424.964195,1600888424.231805,in,4,"2020-09-24 02:09:44",0,1,Aa,8.979250,0.825264
